"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorLevenshtein record1Value","[0] PlayerNameComparatorLevenshtein record2Value","[0] PlayerNameComparatorLevenshtein record1PreprocessedValue","[0] PlayerNameComparatorLevenshtein record2PreprocessedValue","[0] PlayerNameComparatorLevenshtein similarity","[0] PlayerNameComparatorLevenshtein postproccesedSimilarity","[1] PlayerBirthDateComparatorEqual record1Value","[1] PlayerBirthDateComparatorEqual record2Value","[1] PlayerBirthDateComparatorEqual record1PreprocessedValue","[1] PlayerBirthDateComparatorEqual record2PreprocessedValue","[1] PlayerBirthDateComparatorEqual similarity","[1] PlayerBirthDateComparatorEqual postproccesedSimilarity","[2] PlayerHeightComparatorPercentageSim record1Value","[2] PlayerHeightComparatorPercentageSim record2Value","[2] PlayerHeightComparatorPercentageSim record1PreprocessedValue","[2] PlayerHeightComparatorPercentageSim record2PreprocessedValue","[2] PlayerHeightComparatorPercentageSim similarity","[2] PlayerHeightComparatorPercentageSim postproccesedSimilarity","[3] PlayerWeightComparatorPercentageSim record1Value","[3] PlayerWeightComparatorPercentageSim record2Value","[3] PlayerWeightComparatorPercentageSim record1PreprocessedValue","[3] PlayerWeightComparatorPercentageSim record2PreprocessedValue","[3] PlayerWeightComparatorPercentageSim similarity","[3] PlayerWeightComparatorPercentageSim postproccesedSimilarity"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_1650","0.2599118170044156",,"a.j. hammons","abdul gaddy","a.j. hammons","abdul gaddy","0.16666666666666663","0.16666666666666663","1992-08-27","1992-01-26","1992-08-27","1992-01-26","0.0","0.0","213.36000061035156","190.5","213.36000061035156","190.5","0.9785714280605955","0.9785714280605955","117.91000366210938","90.72000122070312","117.91000366210938","90.72000122070312","0.9538800753168939","0.9538800753168939"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_7199","0.2933333333333334",,"a.j. hammons","alex ciabattoni","a.j. hammons","alex ciabattoni","0.33333333333333337","0.33333333333333337","1992-08-27","1994-06-01","1992-08-27","1994-06-01","0.0","0.0","213.36000061035156","0.0","213.36000061035156","0.0","0.8","0.8","117.91000366210938","0.0","117.91000366210938","0.0","0.8","0.8"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_6054","0.25048589782069497",,"a.j. price","almond vosotros","a.j. price","almond vosotros","0.1333333333333333","0.1333333333333333","1986-10-07","1990-01-26","1986-10-07","1990-01-26","0.0","0.0","187.9600067138672","177.8000030517578","187.9600067138672","177.8000030517578","0.9891891856786577","0.9891891856786577","82.08999633789062","74.83999633789062","82.08999633789062","74.83999633789062","0.9823364591949589","0.9823364591949589"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_1608","0.2939015014101253",,"a.j. price","aaron gordon","a.j. price","aaron gordon","0.25","0.25","1986-10-07","1995-09-16","1986-10-07","1995-09-16","0.0","0.0","187.9600067138672","203.1999969482422","187.9600067138672","203.1999969482422","0.9850000093865584","0.9850000093865584","82.08999633789062","106.5999984741211","82.08999633789062","106.5999984741211","0.9540150047146939","0.9540150047146939"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_7192","0.24958739671426816",,"a.j. hammons","aleksa uskoković","a.j. hammons","aleksa uskoković","0.1875","0.1875","1992-08-27","1999-08-30","1992-08-27","1999-08-30","0.0","0.0","213.36000061035156","0.0","213.36000061035156","0.0","0.8","0.8","117.91000366210938","86.0","117.91000366210938","86.0","0.9458739671426815","0.9458739671426815"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_9","0.2384237750192158",,"a.j. hammons","aleksandar đorđević","a.j. hammons","aleksandar đorđević","0.1578947368421053","0.1578947368421053","1992-08-27","1967-08-26","1992-08-27","1967-08-26","0.0","0.0","213.36000061035156","0.0","213.36000061035156","0.0","0.8","0.8","117.91000366210938","90.0","117.91000366210938","90.0","0.9526588028237365","0.9526588028237365"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_4915","0.2395182760932572",,"a.j. hammons","akil mitchell","a.j. hammons","akil mitchell","0.15384615384615385","0.15384615384615385","1992-08-27","1992-06-26","1992-08-27","1992-06-26","0.0","0.0","213.36000061035156","0.0","213.36000061035156","0.0","0.8","0.8","117.91000366210938","106.0","117.91000366210938","106.0","0.9797981455479563","0.9797981455479563"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_472","0.2728573449306983",,"a.j. price","alonzo verge jr.","a.j. price","alonzo verge jr.","0.1875","0.1875","1986-10-07","1998-10-17","1986-10-07","1998-10-17","0.0","0.0","187.9600067138672","190.5","187.9600067138672","190.5","0.9973333403820128","0.9973333403820128","82.08999633789062","74.38999938964844","82.08999633789062","74.38999938964844","0.98124010892497","0.98124010892497"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_3","0.24084545810276725",,"a.j. hammons","aaron miles (basketball)","a.j. hammons","aaron miles (basketball)","0.125","0.125","1992-08-27","1983-04-13","1992-08-27","1983-04-13","0.0","0.0","213.36000061035156","185.4199981689453","213.36000061035156","185.4199981689453","0.9738095215959137","0.9738095215959137","117.91000366210938","79.37999725341797","117.91000366210938","79.37999725341797","0.9346450594317586","0.9346450594317586"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_2","0.26533349520776883",,"a.j. hammons","aleks marić","a.j. hammons","aleks marić","0.16666666666666663","0.16666666666666663","1992-08-27","1984-10-22","1992-08-27","1984-10-22","0.0","0.0","213.36000061035156","210.82000732421875","213.36000061035156","210.82000732421875","0.9976190539193225","0.9976190539193225","117.91000366210938","124.73999786376953","117.91000366210938","124.73999786376953","0.9890492314916995","0.9890492314916995"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_4918","0.20792073004760153",,"a.j. hammons","alexey shved","a.j. hammons","alexey shved","0.08333333333333337","0.08333333333333337","1992-08-27","1988-12-16","1992-08-27","1988-12-16","0.0","0.0","213.36000061035156","0.0","213.36000061035156","0.0","0.8","0.8","117.91000366210938","86.0","117.91000366210938","86.0","0.9458739671426815","0.9458739671426815"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_1622","0.20792073004760153",,"a.j. hammons","alberto díaz","a.j. hammons","alberto díaz","0.08333333333333337","0.08333333333333337","1992-08-27","1994-04-23","1992-08-27","1994-04-23","0.0","0.0","213.36000061035156","0.0","213.36000061035156","0.0","0.8","0.8","117.91000366210938","86.0","117.91000366210938","86.0","0.9458739671426815","0.9458739671426815"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_6076","0.2931694468062905",,"a.j. hammons","amit gershon","a.j. hammons","amit gershon","0.25","0.25","1992-08-27","1995-12-05","1992-08-27","1995-12-05","0.0","0.0","213.36000061035156","193.8000030517578","213.36000061035156","193.8000030517578","0.9816647942419956","0.9816647942419956","117.91000366210938","88.44999694824219","117.91000366210938","88.44999694824219","0.9500296738209089","0.9500296738209089"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_6078","0.2583329863670034",,"a.j. hammons","andrija žižić","a.j. hammons","andrija žižić","0.15384615384615385","0.15384615384615385","1992-08-27","1980-01-14","1992-08-27","1980-01-14","0.0","0.0","213.36000061035156","182.8800048828125","213.36000061035156","182.8800048828125","0.9714285755152362","0.9714285755152362","117.91000366210938","120.0","117.91000366210938","120.0","0.9965166727701823","0.9965166727701823"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_7166","0.27882791901492754",,"a.j. hammons","alen omić","a.j. hammons","alen omić","0.25","0.25","1992-08-27","1992-05-06","1992-08-27","1992-05-06","0.0","0.0","213.36000061035156","0.0","213.36000061035156","0.0","0.8","0.8","117.91000366210938","111.0","117.91000366210938","111.0","0.988279190149275","0.988279190149275"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_7182","0.2782336459194959",,"a.j. price","aleksandar cvetković","a.j. price","aleksandar cvetković","0.19999999999999996","0.19999999999999996","1986-10-07","1993-09-12","1986-10-07","1993-09-12","0.0","0.0","187.9600067138672","187.9600067138672","187.9600067138672","187.9600067138672","1.0","1.0","82.08999633789062","74.83999633789062","82.08999633789062","74.83999633789062","0.9823364591949589","0.9823364591949589"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_8014","0.29349806655891636",,"a.j. hammons","ainars bagatskis","a.j. hammons","ainars bagatskis","0.25","0.25","1992-08-27","1967-03-29","1992-08-27","1967-03-29","0.0","0.0","213.36000061035156","198.1199951171875","213.36000061035156","198.1199951171875","0.9857142806059547","0.9857142806059547","117.91000366210938","88.0","117.91000366210938","88.0","0.949266384983209","0.949266384983209"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_7173","0.23272727272727273",,"a.j. price","abby bishop","a.j. price","abby bishop","0.18181818181818177","0.18181818181818177","1986-10-07","1988-11-29","1986-10-07","1988-11-29","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.8","0.8","82.08999633789062","0.0","82.08999633789062","0.0","0.8","0.8"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_7175","0.23272727272727273",,"a.j. price","abby bishop","a.j. price","abby bishop","0.18181818181818177","0.18181818181818177","1986-10-07","1988-11-29","1986-10-07","1988-11-29","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.8","0.8","82.08999633789062","0.0","82.08999633789062","0.0","0.8","0.8"
"LinearCombinationMatchingRule","player_stat_id_3262","player_dbpedia_id_7174","0.23272727272727273",,"a.j. price","abby bishop","a.j. price","abby bishop","0.18181818181818177","0.18181818181818177","1986-10-07","1988-11-29","1986-10-07","1988-11-29","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.8","0.8","82.08999633789062","0.0","82.08999633789062","0.0","0.8","0.8"
"LinearCombinationMatchingRule","player_stat_id_1607","player_dbpedia_id_1614","0.26815357517544264",,"a.j. hammons","alex robinson (basketball)","a.j. hammons","alex robinson (basketball)","0.1923076923076923","0.1923076923076923","1992-08-27","1995-05-20","1992-08-27","1995-05-20","0.0","0.0","213.36000061035156","185.4199981689453","213.36000061035156","185.4199981689453","0.9738095215959137","0.9738095215959137","117.91000366210938","81.6500015258789","117.91000366210938","81.6500015258789","0.9384954609277436","0.9384954609277436"
