"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerSalaryYearCareerComparatorRange record1Value","[1] PlayerSalaryYearCareerComparatorRange record2Value","[1] PlayerSalaryYearCareerComparatorRange record1PreprocessedValue","[1] PlayerSalaryYearCareerComparatorRange record2PreprocessedValue","[1] PlayerSalaryYearCareerComparatorRange similarity","[1] PlayerSalaryYearCareerComparatorRange postproccesedSimilarity"
"WekaMatchingRule","player_stat_id_3492","player_salary_id_1387","0.08055797509920586",,"brandon roy","brian cook","brandon roy","brian cook","0.0","0.0","2007-2013","2011","2007-2013","2011","1.0","1.0"
"WekaMatchingRule","player_stat_id_1422","player_salary_id_4141",,"0","herm gilliam","gary payton","herm gilliam","gary payton","0.0","0.0","1970-1977","1995","1970-1977","1995","0.0","0.0"
"WekaMatchingRule","player_stat_id_3492","player_salary_id_1386","0.08055797509920586",,"brandon roy","brian cook","brandon roy","brian cook","0.0","0.0","2007-2013","2010","2007-2013","2010","1.0","1.0"
"WekaMatchingRule","player_stat_id_2625","player_salary_id_5417","0.008363690164063374",,"jelani mccoy","jeff teague","jelani mccoy","jeff teague","0.0","0.0","1999-2008","2011","1999-2008","2011","0.4","0.4"
"WekaMatchingRule","player_stat_id_2625","player_salary_id_5416","0.01807057676482799",,"jelani mccoy","jeff teague","jelani mccoy","jeff teague","0.0","0.0","1999-2008","2010","1999-2008","2010","0.6","0.6"
"WekaMatchingRule","player_stat_id_4390","player_salary_id_336",,"0","kevin williams","alvin williams","kevin williams","alvin williams","0.3333333333333333","0.3333333333333333","1984-1989","1997","1984-1989","1997","0.0","0.0"
"WekaMatchingRule","player_stat_id_2581","player_salary_id_5102","0.08055797509920586",,"jason maxiell","jared dudley","jason maxiell","jared dudley","0.0","0.0","2006-2015","2013","2006-2015","2013","1.0","1.0"
"WekaMatchingRule","player_stat_id_3078","player_salary_id_10947","0.01016531592653648",,"tom owens","tom hammonds","tom owens","tom hammonds","0.3333333333333333","0.3333333333333333","1972-1983","2001","1972-1983","2001","0.0","0.0"
"WekaMatchingRule","player_stat_id_4181","player_salary_id_509","0.08055797509920586",,"antoine walker","andrew bynum","antoine walker","andrew bynum","0.0","0.0","1997-2008","2005","1997-2008","2005","1.0","1.0"
"WekaMatchingRule","player_stat_id_3078","player_salary_id_10946","0.01016531592653648",,"tom owens","tom hammonds","tom owens","tom hammonds","0.3333333333333333","0.3333333333333333","1972-1983","2000","1972-1983","2000","0.0","0.0"
"WekaMatchingRule","player_stat_id_1708","player_salary_id_1336","0.0017684157396639832",,"brian heaney","brent barry","brian heaney","brent barry","0.0","0.0","1970-1970","1998","1970-1970","1998","0.0","0.0"
"WekaMatchingRule","player_stat_id_1708","player_salary_id_1337","0.0017684157396639832",,"brian heaney","brent barry","brian heaney","brent barry","0.0","0.0","1970-1970","1999","1970-1970","1999","0.0","0.0"
"WekaMatchingRule","player_stat_id_1327","player_salary_id_1813",,"0","frank fucarino","charles smith","frank fucarino","charles smith","0.0","0.0","1947-1947","1990","1947-1947","1990","0.0","0.0"
"WekaMatchingRule","player_stat_id_1297","player_salary_id_2871","0.88665525687028","1","de'aaron fox","de\'aaron fox","de'aaron fox","de\'aaron fox","1.0","1.0","2018-2018","2017","2018-2018","2017","0.8","0.8"
"WekaMatchingRule","player_stat_id_3272","player_salary_id_5744","0.0017684157396639832",,"john pritchard","joe young","john pritchard","joe young","0.0","0.0","1950-1950","2016","1950-1950","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_3108","player_salary_id_688",,"0","tony parker","anthony parker","tony parker","anthony parker","0.3333333333333333","0.3333333333333333","2002-2018","1998","2002-2018","1998","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","player_stat_id_432","player_salary_id_11015","0.01016531592653648",,"tony bradley","tony delk","tony bradley","tony delk","0.3333333333333333","0.3333333333333333","2018-2018","1997","2018-2018","1997","0.0","0.0"
"WekaMatchingRule","player_stat_id_4065","player_salary_id_6325","0.0017684157396639832",,"kelly tripucka","keith bogans","kelly tripucka","keith bogans","0.0","0.0","1982-1991","2006","1982-1991","2006","0.0","0.0"
"WekaMatchingRule","player_stat_id_881","player_salary_id_8804",,"0","erik daniels","paul millsap","erik daniels","paul millsap","0.0","0.0","2005-2005","2008","2005-2005","2008","0.4","0.4"
"WekaMatchingRule","player_stat_id_40","player_salary_id_2253","0.008363690164063374",,"cole aldrich","corey brewer","cole aldrich","corey brewer","0.0","0.0","2011-2018","2008","2011-2018","2008","0.4","0.4"
"WekaMatchingRule","player_stat_id_2887","player_salary_id_9609","0.9446555778585558","1","ronald murray","ronald murray","ronald murray","ronald murray","1.0","1.0","2003-2010","2003","2003-2010","2003","1.0","1.0"
"WekaMatchingRule","player_stat_id_1687","player_salary_id_2255","0.0017684157396639832",,"connie hawkins","corey brewer","connie hawkins","corey brewer","0.0","0.0","1968-1976","2010","1968-1976","2010","0.0","0.0"
"WekaMatchingRule","player_stat_id_2862","player_salary_id_5656","0.0017684157396639832",,"joe mullaney","joakim noah","joe mullaney","joakim noah","0.0","0.0","1950-1950","2017","1950-1950","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_2702","player_salary_id_3907","0.01016531592653648","0","eric mcwilliams","eric williams","eric mcwilliams","eric williams","0.3333333333333333","0.3333333333333333","1973-1973","2005","1973-1973","2005","0.0","0.0"
"WekaMatchingRule","player_stat_id_3241","player_salary_id_1138","0.01016531592653648",,"bob portman","bob thornton","bob portman","bob thornton","0.3333333333333333","0.3333333333333333","1970-1973","1991","1970-1973","1991","0.0","0.0"
"WekaMatchingRule","player_stat_id_3241","player_salary_id_1139","0.0017684157396639832",,"bob portman","boban marjanovic","bob portman","boban marjanovic","0.0","0.0","1970-1973","2015","1970-1973","2015","0.0","0.0"
"WekaMatchingRule","player_stat_id_3108","player_salary_id_4697",,"0","tony parker","ira newble","tony parker","ira newble","0.0","0.0","2002-2018","2002","2002-2018","2002","1.0","1.0"
"WekaMatchingRule","player_stat_id_4238","player_salary_id_10747",,"0","stan washington","thaddeus young","stan washington","thaddeus young","0.0","0.0","1975-1975","2016","1975-1975","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_4520","player_salary_id_2473","0.0017684157396639832",,"danny young","damon jones","danny young","damon jones","0.0","0.0","1985-1995","2002","1985-1995","2002","0.0","0.0"
"WekaMatchingRule","player_stat_id_3386","player_salary_id_5497",,"0","luke ridnour","jermaine o\'neal","luke ridnour","jermaine o\'neal","0.0","0.0","2004-2015","2002","2004-2015","2002","0.6","0.6"
"WekaMatchingRule","player_stat_id_4520","player_salary_id_2474","0.0017684157396639832",,"danny young","damon jones","danny young","damon jones","0.0","0.0","1985-1995","2003","1985-1995","2003","0.0","0.0"
"WekaMatchingRule","player_stat_id_2630","player_salary_id_1932","0.01016531592653648",,"chris mccullough","chris childs","chris mccullough","chris childs","0.3333333333333333","0.3333333333333333","2016-2018","1995","2016-2018","1995","0.0","0.0"
"WekaMatchingRule","player_stat_id_1049","player_salary_id_10638","0.0017684157396639832",,"terry dozier","terrance ferguson","terry dozier","terrance ferguson","0.0","0.0","1990-1990","2017","1990-1990","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_1675","player_salary_id_7372",,"0","scott haskin","mahmoud abdul-rauf","scott haskin","mahmoud abdul-rauf","0.0","0.0","1994-1994","1997","1994-1994","1997","0.4","0.4"
"WekaMatchingRule","player_stat_id_4491","player_salary_id_5032","0.01016531592653648","0","james worthy","james posey","james worthy","james posey","0.3333333333333333","0.3333333333333333","1983-1994","2005","1983-1994","2005","0.0","0.0"
"WekaMatchingRule","player_stat_id_558","player_salary_id_8836",,"0","kevin burleson","pavel podkolzin","kevin burleson","pavel podkolzin","0.0","0.0","2006-2006","2004","2006-2006","2004","0.6","0.6"
"WekaMatchingRule","player_stat_id_1835","player_salary_id_1203","0.0017684157396639832",,"bob houbregs","bonzi wells","bob houbregs","bonzi wells","0.0","0.0","1954-1958","2006","1954-1958","2006","0.0","0.0"
"WekaMatchingRule","player_stat_id_1458","player_salary_id_7810","0.08055797509920586",,"marcin gortat","matt bonner","marcin gortat","matt bonner","0.0","0.0","2008-2018","2010","2008-2018","2010","1.0","1.0"
"WekaMatchingRule","player_stat_id_1650","player_salary_id_8655","0.88665525687028","1","othella harrington","othella harrington","othella harrington","othella harrington","1.0","1.0","1997-2008","1996","1997-2008","1996","0.8","0.8"
"WekaMatchingRule","player_stat_id_1829","player_salary_id_7953",,"0","ron horn","michael beasley","ron horn","michael beasley","0.0","0.0","1962-1968","2013","1962-1968","2013","0.0","0.0"
"WekaMatchingRule","player_stat_id_1464","player_salary_id_9380","0.0017684157396639832",,"ricky grace","rick mahorn","ricky grace","rick mahorn","0.0","0.0","1994-1994","1999","1994-1994","1999","0.0","0.0"
"WekaMatchingRule","player_stat_id_1346","player_salary_id_8053","0.0017684157396639832",,"mike gale","michael redd","mike gale","michael redd","0.0","0.0","1972-1982","2010","1972-1982","2010","0.0","0.0"
"WekaMatchingRule","player_stat_id_1772","player_salary_id_1214",,"0","simmie hill","bostjan nachbar","simmie hill","bostjan nachbar","0.0","0.0","1970-1974","2003","1970-1974","2003","0.0","0.0"
"WekaMatchingRule","player_stat_id_1346","player_salary_id_8052","0.0017684157396639832",,"mike gale","michael redd","mike gale","michael redd","0.0","0.0","1972-1982","2009","1972-1982","2009","0.0","0.0"
"WekaMatchingRule","player_stat_id_3791","player_salary_id_3850","0.33683177232739914",,"eric snow","eric montross","eric snow","eric montross","0.3333333333333333","0.3333333333333333","1996-2008","2000","1996-2008","2000","1.0","1.0"
"WekaMatchingRule","player_stat_id_4036","player_salary_id_10953","0.9446555778585558","1","tom tolbert","tom tolbert","tom tolbert","tom tolbert","1.0","1.0","1989-1995","1994","1989-1995","1994","1.0","1.0"
"WekaMatchingRule","player_stat_id_3254","player_salary_id_152","0.0017684157396639832",,"alex poythress","al harrington","alex poythress","al harrington","0.0","0.0","2017-2018","2012","2017-2018","2012","0.0","0.0"
"WekaMatchingRule","player_stat_id_1813","player_salary_id_3564",,"0","red holzman","dwyane wade","red holzman","dwyane wade","0.0","0.0","1949-1954","2009","1949-1954","2009","0.0","0.0"
"WekaMatchingRule","player_stat_id_1189","player_salary_id_11296","0.9446555778585558","1","tyreke evans","tyreke evans","tyreke evans","tyreke evans","1.0","1.0","2010-2018","2014","2010-2018","2014","1.0","1.0"
"WekaMatchingRule","player_stat_id_515","player_salary_id_9581","0.0017684157396639832",,"roger brown","ron grandison","roger brown","ron grandison","0.0","0.0","1973-1980","1992","1973-1980","1992","0.0","0.0"
"WekaMatchingRule","player_stat_id_3865","player_salary_id_8850","0.9446555778585558",,"peja stojakovic","peja stojakovic","peja stojakovic","peja stojakovic","1.0","1.0","1999-2011","2010","1999-2011","2010","1.0","1.0"
"WekaMatchingRule","player_stat_id_515","player_salary_id_9580","0.0017684157396639832",,"roger brown","ron baker","roger brown","ron baker","0.0","0.0","1973-1980","2017","1973-1980","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_3500","player_salary_id_2872","0.0038505590297787345",,"delaney rudd","dean garrett","delaney rudd","dean garrett","0.0","0.0","1990-1993","1997","1990-1993","1997","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","player_stat_id_597","player_salary_id_5668","0.08055797509920586",,"jose calderon","joe alexander","jose calderon","joe alexander","0.0","0.0","2006-2018","2010","2006-2018","2010","1.0","1.0"
"WekaMatchingRule","player_stat_id_105","player_salary_id_1948","0.33683177232739914",,"chris anstey","chris crawford","chris anstey","chris crawford","0.3333333333333333","0.3333333333333333","1998-2000","2000","1998-2000","2000","1.0","1.0"
"WekaMatchingRule","player_stat_id_105","player_salary_id_1949","0.1888243574866007",,"chris anstey","chris crawford","chris anstey","chris crawford","0.3333333333333333","0.3333333333333333","1998-2000","2001","1998-2000","2001","0.8","0.8"
"WekaMatchingRule","player_stat_id_688","player_salary_id_8155",,"0","maurice cheeks","mike iuzzolino","maurice cheeks","mike iuzzolino","0.0","0.0","1979-1993","1992","1979-1993","1992","1.0","1.0"
"WekaMatchingRule","player_stat_id_1068","player_salary_id_10659","0.0017684157396639832",,"terry duerod","terrence jones","terry duerod","terrence jones","0.0","0.0","1980-1983","2016","1980-1983","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_3427","player_salary_id_2815","0.9446555778585558","1","david robinson","david robinson","david robinson","david robinson","1.0","1.0","1990-2003","2001","1990-2003","2001","1.0","1.0"
"WekaMatchingRule","player_stat_id_2106","player_salary_id_8018",,"0","terrence jones","michael frazier","terrence jones","michael frazier","0.0","0.0","2013-2017","2015","2013-2017","2015","1.0","1.0"
"WekaMatchingRule","player_stat_id_2786","player_salary_id_10976","0.0017684157396639832",,"todd mitchell","tony allen","todd mitchell","tony allen","0.0","0.0","1989-1989","2004","1989-1989","2004","0.0","0.0"
"WekaMatchingRule","player_stat_id_4368","player_salary_id_1547",,"0","duck williams","buck williams","duck williams","buck williams","0.3333333333333333","0.3333333333333333","1980-1980","1994","1980-1980","1994","0.0","0.0"
"WekaMatchingRule","player_stat_id_67","player_salary_id_9116","0.08055797509920586",,"rafer alston","rashard lewis","rafer alston","rashard lewis","0.0","0.0","2000-2010","2001","2000-2010","2001","1.0","1.0"
"WekaMatchingRule","player_stat_id_67","player_salary_id_9115","0.08055797509920586",,"rafer alston","rashard lewis","rafer alston","rashard lewis","0.0","0.0","2000-2010","2000","2000-2010","2000","1.0","1.0"
"WekaMatchingRule","player_stat_id_131","player_salary_id_5450","0.0017684157396639832",,"jesse arnelle","jerami grant","jesse arnelle","jerami grant","0.0","0.0","1956-1956","2017","1956-1956","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_2375","player_salary_id_5976",,"0","alex len","jon koncak","alex len","jon koncak","0.0","0.0","2014-2018","1996","2014-2018","1996","0.0","0.0"
"WekaMatchingRule","player_stat_id_3336","player_salary_id_8052","0.9446555778585558","1","michael redd","michael redd","michael redd","michael redd","1.0","1.0","2001-2012","2009","2001-2012","2009","1.0","1.0"
"WekaMatchingRule","player_stat_id_4252","player_salary_id_2193","0.0017684157396639832",,"clarence weatherspoon","cleanthony early","clarence weatherspoon","cleanthony early","0.0","0.0","1993-2005","2014","1993-2005","2014","0.0","0.0"
"WekaMatchingRule","player_stat_id_3628","player_salary_id_6462","0.0017684157396639832",,"kevin seraphin","kenny gattison","kevin seraphin","kenny gattison","0.0","0.0","2011-2017","1995","2011-2017","1995","0.0","0.0"
"WekaMatchingRule","player_stat_id_2064","player_salary_id_1165","0.9446555778585558","1","bobby jones","bobby jones","bobby jones","bobby jones","1.0","1.0","2007-2008","2007","2007-2008","2007","1.0","1.0"
"WekaMatchingRule","player_stat_id_3291","player_salary_id_7352",,"0","wayne radford","luther wright","wayne radford","luther wright","0.0","0.0","1979-1979","1994","1979-1979","1994","0.0","0.0"
"WekaMatchingRule","player_stat_id_824","player_salary_id_7865",,"0","freddie crawford","matt wenstrom","freddie crawford","matt wenstrom","0.0","0.0","1967-1971","1993","1967-1971","1993","0.0","0.0"
"WekaMatchingRule","player_stat_id_3169","player_salary_id_7195","0.0038505590297787345",,"london perrantes","lorenzo brown","london perrantes","lorenzo brown","0.0","0.0","2018-2018","2014","2018-2018","2014","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","player_stat_id_2910","player_salary_id_6908","0.0017684157396639832",,"larry nance","lamond murray","larry nance","lamond murray","0.0","0.0","1982-1994","2005","1982-1994","2005","0.0","0.0"
"WekaMatchingRule","player_stat_id_3169","player_salary_id_7196","0.008363690164063374",,"london perrantes","lorenzo brown","london perrantes","lorenzo brown","0.0","0.0","2018-2018","2015","2018-2018","2015","0.4","0.4"
"WekaMatchingRule","player_stat_id_1322","player_salary_id_6997","0.01016531592653648",,"larry friend","larry robinson","larry friend","larry robinson","0.3333333333333333","0.3333333333333333","1958-1958","1994","1958-1958","1994","0.0","0.0"
"WekaMatchingRule","player_stat_id_2608","player_salary_id_5655","0.0017684157396639832",,"johnny mccarthy","joakim noah","johnny mccarthy","joakim noah","0.0","0.0","1957-1964","2016","1957-1964","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_4422","player_salary_id_75",,"0","ward williams","aaron williams","ward williams","aaron williams","0.3333333333333333","0.3333333333333333","1949-1949","1999","1949-1949","1999","0.0","0.0"
"WekaMatchingRule","player_stat_id_932","player_salary_id_2423",,"0","paul davis","dale davis","paul davis","dale davis","0.3333333333333333","0.3333333333333333","2007-2010","2004","2007-2010","2004","0.4","0.4"
"WekaMatchingRule","player_stat_id_2065","player_salary_id_8505",,"0","caldwell jones","nick van exel","caldwell jones","nick van exel","0.0","0.0","1974-1990","1996","1974-1990","1996","0.0","0.0"
"WekaMatchingRule","player_stat_id_2047","player_salary_id_10492","0.01016531592653648",,"steve johnson","steve nash","steve johnson","steve nash","0.3333333333333333","0.3333333333333333","1982-1991","2007","1982-1991","2007","0.0","0.0"
"WekaMatchingRule","player_stat_id_2442","player_salary_id_4013","0.9446555778585558",,"felipe lopez","felipe lopez","felipe lopez","felipe lopez","1.0","1.0","1999-2002","2000","1999-2002","2000","1.0","1.0"
"WekaMatchingRule","player_stat_id_3484","player_salary_id_8224","0.0017684157396639832",,"mickey rottner","mikki moore","mickey rottner","mikki moore","0.0","0.0","1947-1948","2003","1947-1948","2003","0.0","0.0"
"WekaMatchingRule","player_stat_id_4160","player_salary_id_5212","0.08055797509920586",,"jake voskuhl","jason hart","jake voskuhl","jason hart","0.0","0.0","2001-2009","2009","2001-2009","2009","1.0","1.0"
"WekaMatchingRule","player_stat_id_2254","player_salary_id_4070","0.0017684157396639832",,"frank kornet","fred hoiberg","frank kornet","fred hoiberg","0.0","0.0","1990-1991","2001","1990-1991","2001","0.0","0.0"
"WekaMatchingRule","player_stat_id_1262","player_salary_id_6015","0.9446555778585558","1","jonny flynn","jonny flynn","jonny flynn","jonny flynn","1.0","1.0","2010-2012","2011","2010-2012","2011","1.0","1.0"
"WekaMatchingRule","player_stat_id_4422","player_salary_id_11547","0.01016531592653648","0","ward williams","walt williams","ward williams","walt williams","0.3333333333333333","0.3333333333333333","1949-1949","1993","1949-1949","1993","0.0","0.0"
"WekaMatchingRule","player_stat_id_4419","player_salary_id_11250","0.0017684157396639832",,"travis williams","troy murphy","travis williams","troy murphy","0.0","0.0","1998-1999","2012","1998-1999","2012","0.0","0.0"
"WekaMatchingRule","player_stat_id_1193","player_salary_id_2866","0.0017684157396639832",,"dante exum","david wood","dante exum","david wood","0.0","0.0","2015-2017","1995","2015-2017","1995","0.0","0.0"
"WekaMatchingRule","player_stat_id_2235","player_salary_id_1292","0.01016531592653648","0","brandin knight","brandon knight","brandin knight","brandon knight","0.3333333333333333","0.3333333333333333","2005-2005","2011","2005-2005","2011","0.0","0.0"
"WekaMatchingRule","player_stat_id_1911","player_salary_id_5019","0.08055797509920586",,"jarrett jack","james jones","jarrett jack","james jones","0.0","0.0","2006-2018","2012","2006-2018","2012","1.0","1.0"
"WekaMatchingRule","player_stat_id_381","player_salary_id_3027","0.0017684157396639832",,"devin booker","derek fisher","devin booker","derek fisher","0.0","0.0","2016-2018","2005","2016-2018","2005","0.0","0.0"
"WekaMatchingRule","player_stat_id_514","player_salary_id_9580","0.0017684157396639832",,"roger brown","ron baker","roger brown","ron baker","0.0","0.0","1968-1975","2017","1968-1975","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_58","player_salary_id_9126","0.0017684157396639832",,"randy allen","rashard lewis","randy allen","rashard lewis","0.0","0.0","1989-1990","2011","1989-1990","2011","0.0","0.0"
"WekaMatchingRule","player_stat_id_1480","player_salary_id_4451","0.01016531592653648",,"greg grant","greg ostertag","greg grant","greg ostertag","0.3333333333333333","0.3333333333333333","1990-1996","2005","1990-1996","2005","0.0","0.0"
"WekaMatchingRule","player_stat_id_514","player_salary_id_9581","0.0017684157396639832",,"roger brown","ron grandison","roger brown","ron grandison","0.0","0.0","1968-1975","1992","1968-1975","1992","0.0","0.0"
"WekaMatchingRule","player_stat_id_1872","player_salary_id_7117","0.0017684157396639832",,"les hunter","lester hudson","les hunter","lester hudson","0.0","0.0","1965-1973","2010","1965-1973","2010","0.0","0.0"
"WekaMatchingRule","player_stat_id_963","player_salary_id_1467","0.03860468108239913",,"bryce dejean-jones","brook lopez","bryce dejean-jones","brook lopez","0.0","0.0","2016-2016","2015","2016-2016","2015","0.8","0.8"
"WekaMatchingRule","player_stat_id_963","player_salary_id_1466","0.01807057676482799",,"bryce dejean-jones","brook lopez","bryce dejean-jones","brook lopez","0.0","0.0","2016-2016","2014","2016-2016","2014","0.6","0.6"
"WekaMatchingRule","player_stat_id_2591","player_salary_id_6324","0.0017684157396639832",,"ken mayfield","keith bogans","ken mayfield","keith bogans","0.0","0.0","1976-1976","2003","1976-1976","2003","0.0","0.0"
"WekaMatchingRule","player_stat_id_306","player_salary_id_568",,"0","davis bertans","anfernee hardaway","davis bertans","anfernee hardaway","0.0","0.0","2017-2018","1993","2017-2018","1993","0.0","0.0"
"WekaMatchingRule","player_stat_id_3736","player_salary_id_4520",,"0","chris smith","harry giles","chris smith","harry giles","0.0","0.0","1993-1995","2017","1993-1995","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_357","player_salary_id_3943",,"0","vander blue","ersan ilyasova","vander blue","ersan ilyasova","0.0","0.0","2014-2018","2012","2014-2018","2012","0.6","0.6"
"WekaMatchingRule","player_stat_id_444","player_salary_id_8040","0.0017684157396639832",,"mike bratz","michael olowokandi","mike bratz","michael olowokandi","0.0","0.0","1978-1986","2003","1978-1986","2003","0.0","0.0"
"WekaMatchingRule","player_stat_id_444","player_salary_id_8041","0.0017684157396639832",,"mike bratz","michael olowokandi","mike bratz","michael olowokandi","0.0","0.0","1978-1986","2004","1978-1986","2004","0.0","0.0"
"WekaMatchingRule","player_stat_id_1708","player_salary_id_11613",,"0","brian heaney","wesley johnson","brian heaney","wesley johnson","0.0","0.0","1970-1970","2012","1970-1970","2012","0.0","0.0"
"WekaMatchingRule","player_stat_id_1784","player_salary_id_9440","0.33683177232739914",,"robert hite","robert horry","robert hite","robert horry","0.3333333333333333","0.3333333333333333","2007-2007","2007","2007-2007","2007","1.0","1.0"
"WekaMatchingRule","player_stat_id_2213","player_salary_id_10401","0.0017684157396639832",,"stacey king","stephen curry","stacey king","stephen curry","0.0","0.0","1990-1997","2010","1990-1997","2010","0.0","0.0"
"WekaMatchingRule","player_stat_id_3035","player_salary_id_7920","0.08055797509920586",,"mehmet okur","mengke bateer","mehmet okur","mengke bateer","0.0","0.0","2003-2012","2003","2003-2012","2003","1.0","1.0"
"WekaMatchingRule","player_stat_id_3597","player_salary_id_239","0.0017684157396639832",,"alvin scott","alex len","alvin scott","alex len","0.0","0.0","1978-1985","2013","1978-1985","2013","0.0","0.0"
"WekaMatchingRule","player_stat_id_2868","player_salary_id_9944",,"0","xavier munford","scott brooks","xavier munford","scott brooks","0.0","0.0","2016-2016","1993","2016-2016","1993","0.0","0.0"
"WekaMatchingRule","player_stat_id_3783","player_salary_id_10546",,"0","theron smith","steven smith","theron smith","steven smith","0.3333333333333333","0.3333333333333333","2004-2005","2006","2004-2005","2006","0.8","0.8"
"WekaMatchingRule","player_stat_id_3114","player_salary_id_4896","0.0017684157396639832",,"jack parr","jalen rose","jack parr","jalen rose","0.0","0.0","1959-1959","2006","1959-1959","2006","0.0","0.0"
"WekaMatchingRule","player_stat_id_3114","player_salary_id_4895","0.0017684157396639832",,"jack parr","jalen rose","jack parr","jalen rose","0.0","0.0","1959-1959","2005","1959-1959","2005","0.0","0.0"
"WekaMatchingRule","player_stat_id_4348","player_salary_id_5403","0.01016531592653648",,"jeff wilkins","jeff mcinnis","jeff wilkins","jeff mcinnis","0.3333333333333333","0.3333333333333333","1981-1986","2001","1981-1986","2001","0.0","0.0"
"WekaMatchingRule","player_stat_id_1935","player_salary_id_218",,"0","reggie jackson","alec kessler","reggie jackson","alec kessler","0.0","0.0","2012-2018","1990","2012-2018","1990","0.0","0.0"
"WekaMatchingRule","player_stat_id_4503","player_salary_id_6189","0.0017684157396639832",,"julian wright","jud buechler","julian wright","jud buechler","0.0","0.0","2008-2011","1996","2008-2011","1996","0.0","0.0"
"WekaMatchingRule","player_stat_id_1223","player_salary_id_9146","0.0017684157396639832",,"raymond felton","rasho nesterovic","raymond felton","rasho nesterovic","0.0","0.0","2006-2018","2000","2006-2018","2000","0.0","0.0"
"WekaMatchingRule","player_stat_id_3105","player_salary_id_4881","0.0017684157396639832",,"jabari parker","jake voskuhl","jabari parker","jake voskuhl","0.0","0.0","2015-2017","2007","2015-2017","2007","0.0","0.0"
"WekaMatchingRule","player_stat_id_1673","player_salary_id_148",,"0","antonio harvey","al harrington","antonio harvey","al harrington","0.0","0.0","1994-2003","2008","1994-2003","2008","0.0","0.0"
"WekaMatchingRule","player_stat_id_3105","player_salary_id_4882","0.0017684157396639832",,"jabari parker","jake voskuhl","jabari parker","jake voskuhl","0.0","0.0","2015-2017","2008","2015-2017","2008","0.0","0.0"
"WekaMatchingRule","player_stat_id_2462","player_salary_id_10650","0.0017684157396639832",,"ted luckenbill","terrell brandon","ted luckenbill","terrell brandon","0.0","0.0","1962-1963","1999","1962-1963","1999","0.0","0.0"
"WekaMatchingRule","player_stat_id_4363","player_salary_id_1935","0.0017684157396639832",,"chuckie williams","chris childs","chuckie williams","chris childs","0.0","0.0","1977-1977","1998","1977-1977","1998","0.0","0.0"
"WekaMatchingRule","player_stat_id_4211","player_salary_id_355",,"0","luke walton","amar\'e stoudemire","luke walton","amar\'e stoudemire","0.0","0.0","2004-2013","2004","2004-2013","2004","1.0","1.0"
"WekaMatchingRule","player_stat_id_2182","player_salary_id_230","0.0017684157396639832",,"alec kessler","alex acker","alec kessler","alex acker","0.0","0.0","1991-1994","2006","1991-1994","2006","0.0","0.0"
"WekaMatchingRule","player_stat_id_3593","player_salary_id_9547","0.0017684157396639832",,"roger schurig","rodney stuckey","roger schurig","rodney stuckey","0.0","0.0","1968-1968","2015","1968-1968","2015","0.0","0.0"
"WekaMatchingRule","player_stat_id_3593","player_salary_id_9548","0.0017684157396639832",,"roger schurig","rodney stuckey","roger schurig","rodney stuckey","0.0","0.0","1968-1968","2016","1968-1968","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_38","player_salary_id_2216",,"0","gary alcorn","clifford robinson","gary alcorn","clifford robinson","0.0","0.0","1960-1961","2006","1960-1961","2006","0.0","0.0"
"WekaMatchingRule","player_stat_id_467","player_salary_id_8064","0.008363690164063374",,"mike brittain","michael smith","mike brittain","michael smith","0.0","0.0","1986-1987","1990","1986-1987","1990","0.4","0.4"
"WekaMatchingRule","player_stat_id_162","player_salary_id_2900",,"0","johnny bach","dee brown","johnny bach","dee brown","0.0","0.0","1949-1949","1993","1949-1949","1993","0.0","0.0"
"WekaMatchingRule","player_stat_id_3345","player_salary_id_1492","0.03860468108239913",,"bryant reeves","bruno sundov","bryant reeves","bruno sundov","0.0","0.0","1996-2001","2002","1996-2001","2002","0.8","0.8"
"WekaMatchingRule","player_stat_id_857","player_salary_id_4984","0.0017684157396639832",,"jared cunningham","james donaldson","jared cunningham","james donaldson","0.0","0.0","2013-2016","1991","2013-2016","1991","0.0","0.0"
"WekaMatchingRule","player_stat_id_2998","player_salary_id_5782","0.0017684157396639832",,"john o'boyle","joey graham","john o'boyle","joey graham","0.0","0.0","1953-1953","2007","1953-1953","2007","0.0","0.0"
