"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerPositionsComparatorOverlap record1Value","[1] PlayerPositionsComparatorOverlap record2Value","[1] PlayerPositionsComparatorOverlap record1PreprocessedValue","[1] PlayerPositionsComparatorOverlap record2PreprocessedValue","[1] PlayerPositionsComparatorOverlap similarity","[1] PlayerPositionsComparatorOverlap postproccesedSimilarity","[2] PlayerInjuryYearCareerComparatorRange record1Value","[2] PlayerInjuryYearCareerComparatorRange record2Value","[2] PlayerInjuryYearCareerComparatorRange record1PreprocessedValue","[2] PlayerInjuryYearCareerComparatorRange record2PreprocessedValue","[2] PlayerInjuryYearCareerComparatorRange similarity","[2] PlayerInjuryYearCareerComparatorRange postproccesedSimilarity"
"WekaMatchingRule","player_stat_id_2405","player_injury_id_4141",,"0","deandre liggins","kyle lowry","deandre liggins","kyle lowry","0.0","0.0","|guard|","|point guard|","|guard|","|point guard|","0.5","0.5","2012-2018","2011","2012-2018","2011","0.8","0.8"
"WekaMatchingRule","player_stat_id_997","player_injury_id_6427","0.007487689767054838",,"derrek dickey","devin booker","derrek dickey","devin booker","0.0","0.0","|forward|","|shooting guard|","|forward|","|shooting guard|","0.5","0.5","1974-1978","2018","1974-1978","2018","0.0","0.0"
"WekaMatchingRule","player_stat_id_3989","player_injury_id_6763",,"0","malcolm thomas","harrison barnes","malcolm thomas","harrison barnes","0.0","0.0","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","2012-2015","2013","2012-2015","2013","1.0","1.0"
"WekaMatchingRule","player_stat_id_2653","player_injury_id_5803","0.06478196588221513",,"tracy mcgrady","trevor ariza","tracy mcgrady","trevor ariza","0.0","0.0","|forward||guard|","|small forward|","|forward||guard|","|small forward|","0.5","0.5","1998-2012","2012","1998-2012","2012","1.0","1.0"
"WekaMatchingRule","player_stat_id_1560","player_injury_id_2643","0.007487689767054838",,"coulby gunther","cory joseph","coulby gunther","cory joseph","0.0","0.0","|forward|","|point guard|","|forward|","|point guard|","0.5","0.5","1947-1949","2016","1947-1949","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_1231","player_injury_id_2329",,"0","rolando ferreira","damyean dotson","rolando ferreira","damyean dotson","0.0","0.0","|center|","|shooting guard|","|center|","|shooting guard|","0.5","0.5","1989-1989","2018","1989-1989","2018","0.0","0.0"
"WekaMatchingRule","player_stat_id_2521","player_injury_id_7384","0.007487689767054838",,"danny manning","dante exum","danny manning","dante exum","0.0","0.0","|forward||center|","|point guard|","|forward||center|","|point guard|","0.5","0.5","1989-2003","2015","1989-2003","2015","0.0","0.0"
"WekaMatchingRule","player_stat_id_231","player_injury_id_6055","0.007487689767054838",,"maceo baston","marc gasol","maceo baston","marc gasol","0.0","0.0","|forward|","|center|","|forward|","|center|","0.5","0.5","2003-2009","2014","2003-2009","2014","0.0","0.0"
"WekaMatchingRule","player_stat_id_2444","player_injury_id_3334","0.042566130753495864",,"robin lopez","rodions kurucs","robin lopez","rodions kurucs","0.0","0.0","|center|","|small forward|","|center|","|small forward|","0.5","0.5","2009-2018","2019","2009-2018","2019","0.8","0.8"
"WekaMatchingRule","player_stat_id_2072","player_injury_id_7538","0.007487689767054838",,"damon jones","david nwaba","damon jones","david nwaba","0.0","0.0","|guard|","|small forward|","|guard|","|small forward|","0.5","0.5","1999-2009","2018","1999-2009","2018","0.0","0.0"
"WekaMatchingRule","player_stat_id_3552","player_injury_id_2911","0.007487689767054838",,"jason sasser","jakarr sampson","jason sasser","jakarr sampson","0.0","0.0","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","1997-1999","2017","1997-1999","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_2026","player_injury_id_1245",,"0","kannard johnson","frank ntilikina","kannard johnson","frank ntilikina","0.0","0.0","|forward|","|point guard|","|forward|","|point guard|","0.5","0.5","1988-1988","2018","1988-1988","2018","0.0","0.0"
"WekaMatchingRule","player_stat_id_4095","player_injury_id_6735","0.007487689767054838",,"dave twardzik","dario saric","dave twardzik","dario saric","0.0","0.0","|guard|","|power forward|","|guard|","|power forward|","0.5","0.5","1973-1980","2018","1973-1980","2018","0.0","0.0"
"WekaMatchingRule","player_stat_id_2448","player_injury_id_2381","0.06046186765869122",,"kevin loughery","kevin love","kevin loughery","kevin love","0.3333333333333333","0.3333333333333333","|guard|","|power forward|","|guard|","|power forward|","0.5","0.5","1963-1973","2013","1963-1973","2013","0.0","0.0"
"WekaMatchingRule","player_stat_id_1011","player_injury_id_229","0.007487689767054838",,"jackie dinkins","jabari parker","jackie dinkins","jabari parker","0.0","0.0","|forward|","|power forward|","|forward|","|power forward|","0.5","0.5","1972-1972","2017","1972-1972","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_897","player_injury_id_4274",,"0","mack daughtry","victor oladipo","mack daughtry","victor oladipo","0.0","0.0","|guard|","|shooting guard|","|guard|","|shooting guard|","0.5","0.5","1971-1971","2016","1971-1971","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_129","player_injury_id_4361",,"0","hilton armstrong","michael carter-williams","hilton armstrong","michael carter-williams","0.0","0.0","|forward||center|","|point guard|","|forward||center|","|point guard|","0.5","0.5","2007-2014","2013","2007-2014","2013","1.0","1.0"
"WekaMatchingRule","player_stat_id_1527","player_injury_id_7550","0.007487689767054838",,"dave greenwood","david nwaba","dave greenwood","david nwaba","0.0","0.0","|forward||center|","|small forward|","|forward||center|","|small forward|","0.5","0.5","1980-1991","2020","1980-1991","2020","0.0","0.0"
"WekaMatchingRule","player_stat_id_222","player_injury_id_688","0.007487689767054838",,"jon barry","joe harris","jon barry","joe harris","0.0","0.0","|guard|","|small forward|","|guard|","|small forward|","0.5","0.5","1993-2006","2016","1993-2006","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_4420","player_injury_id_7907",,"0","troy williams","zion williamson","troy williams","zion williamson","0.0","0.0","|forward|","|power forward|","|forward|","|power forward|","0.5","0.5","2017-2018","2019","2017-2018","2019","0.8","0.8"
"WekaMatchingRule","player_stat_id_404","player_injury_id_1682","0.007487689767054838",,"tommie bowens","tobias harris","tommie bowens","tobias harris","0.0","0.0","|forward||center|","|power forward|","|forward||center|","|power forward|","0.5","0.5","1968-1970","2015","1968-1970","2015","0.0","0.0"
"WekaMatchingRule","player_stat_id_404","player_injury_id_1683","0.007487689767054838",,"tommie bowens","tobias harris","tommie bowens","tobias harris","0.0","0.0","|forward||center|","|power forward|","|forward||center|","|power forward|","0.5","0.5","1968-1970","2016","1968-1970","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_258","player_injury_id_8233","0.007487689767054838",,"jerome beasley","jeff green","jerome beasley","jeff green","0.0","0.0","|forward|","|power forward|","|forward|","|power forward|","0.5","0.5","2004-2004","2018","2004-2004","2018","0.0","0.0"
"WekaMatchingRule","player_stat_id_359","player_injury_id_1208","0.007487689767054838",,"nelson bobb","nerlens noel","nelson bobb","nerlens noel","0.0","0.0","|guard|","|center|","|guard|","|center|","0.5","0.5","1950-1953","2017","1950-1953","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_818","player_injury_id_6651","0.007487689767054838",,"chubby cox","chris paul","chubby cox","chris paul","0.0","0.0","|guard|","|point guard|","|guard|","|point guard|","0.5","0.5","1983-1983","2016","1983-1983","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_1449","player_injury_id_4810","0.007487689767054838",,"steve goodrich","stephen curry","steve goodrich","stephen curry","0.0","0.0","|forward|","|point guard|","|forward|","|point guard|","0.5","0.5","2001-2002","2012","2001-2002","2012","0.0","0.0"
"WekaMatchingRule","player_stat_id_2970","player_injury_id_1190","0.9772695774992265","1","nerlens noel","nerlens noel","nerlens noel","nerlens noel","1.0","1.0","|center||forward|","|center|","|center||forward|","|center|","1.0","1.0","2015-2018","2015","2015-2018","2015","1.0","1.0"
"WekaMatchingRule","player_stat_id_365","player_injury_id_8942","0.9650281215681186","1","bojan bogdanovic","bojan bogdanovic","bojan bogdanovic","bojan bogdanovic","1.0","1.0","|guard||forward|","|small forward|","|guard||forward|","|small forward|","0.5","0.5","2015-2018","2019","2015-2018","2019","0.8","0.8"
"WekaMatchingRule","player_stat_id_365","player_injury_id_3496","0.2749613968510728","0","bojan bogdanovic","bogdan bogdanovic","bojan bogdanovic","bogdan bogdanovic","0.3333333333333333","0.3333333333333333","|guard||forward|","|shooting guard|","|guard||forward|","|shooting guard|","0.5","0.5","2015-2018","2019","2015-2018","2019","0.8","0.8"
"WekaMatchingRule","player_stat_id_3279","player_injury_id_5017","0.007487689767054838",,"anthony pullard","andre iguodala","anthony pullard","andre iguodala","0.0","0.0","|forward|","|forward|","|forward|","|forward|","1.0","1.0","1993-1993","2019","1993-1993","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_596","player_injury_id_2305","0.017984647970762668",,"nick calathes","nikola vucevic","nick calathes","nikola vucevic","0.0","0.0","|guard|","|center|","|guard|","|center|","0.5","0.5","2014-2015","2018","2014-2015","2018","0.4","0.4"
"WekaMatchingRule","player_stat_id_292","player_injury_id_5104",,"0","mario bennett","otto porter jr.","mario bennett","otto porter jr.","0.0","0.0","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","1996-2000","2017","1996-2000","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_2980","player_injury_id_8306","0.007487689767054838",,"audie norris","austin rivers","audie norris","austin rivers","0.0","0.0","|center|","|shooting guard|","|center|","|shooting guard|","0.5","0.5","1983-1985","2017","1983-1985","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_518","player_injury_id_6977","0.9650281215681186","1","sterling brown","sterling brown","sterling brown","sterling brown","1.0","1.0","|guard|","|small forward|","|guard|","|small forward|","0.5","0.5","2018-2018","2019","2018-2018","2019","0.8","0.8"
"WekaMatchingRule","player_stat_id_3789","player_injury_id_492",,"0","joe smyth","bruce brown","joe smyth","bruce brown","0.0","0.0","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","1954-1954","2019","1954-1954","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_2017","player_injury_id_844",,"0","george johnson","alize johnson","george johnson","alize johnson","0.3333333333333333","0.3333333333333333","|center||forward|","|power forward|","|center||forward|","|power forward|","0.5","0.5","1973-1986","2019","1973-1986","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_2107","player_injury_id_7738","0.9772695774992265","1","tyus jones","tyus jones","tyus jones","tyus jones","1.0","1.0","|guard|","|point guard|","|guard|","|point guard|","0.5","0.5","2016-2018","2016","2016-2018","2016","1.0","1.0"
"WekaMatchingRule","player_stat_id_3960","player_injury_id_7763",,"0","carlos terry","ja morant","carlos terry","ja morant","0.0","0.0","|guard||forward|","|point guard|","|guard||forward|","|point guard|","0.5","0.5","1981-1983","2019","1981-1983","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_1402","player_injury_id_1404","0.06046186765869122",,"derrick gervin","derrick rose","derrick gervin","derrick rose","0.3333333333333333","0.3333333333333333","|forward|","|point guard|","|forward|","|point guard|","0.5","0.5","1990-1991","2019","1990-1991","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_339","player_injury_id_7992",,"0","cory blackwell","doug mcdermott","cory blackwell","doug mcdermott","0.0","0.0","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","1985-1985","2016","1985-1985","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_365","player_injury_id_8932","0.9772695774992265","1","bojan bogdanovic","bojan bogdanovic","bojan bogdanovic","bojan bogdanovic","1.0","1.0","|guard||forward|","|small forward|","|guard||forward|","|small forward|","0.5","0.5","2015-2018","2015","2015-2018","2015","1.0","1.0"
"WekaMatchingRule","player_stat_id_3518","player_injury_id_8462","0.9772695774992265","1","d'angelo russell","d'angelo russell","d'angelo russell","d'angelo russell","1.0","1.0","|guard|","|point guard|","|guard|","|point guard|","0.5","0.5","2016-2018","2017","2016-2018","2017","1.0","1.0"
"WekaMatchingRule","player_stat_id_365","player_injury_id_3489","0.3714155543000912","0","bojan bogdanovic","bogdan bogdanovic","bojan bogdanovic","bogdan bogdanovic","0.3333333333333333","0.3333333333333333","|guard||forward|","|shooting guard|","|guard||forward|","|shooting guard|","0.5","0.5","2015-2018","2018","2015-2018","2018","1.0","1.0"
"WekaMatchingRule","player_stat_id_979","player_injury_id_8822","0.02774282503645968",,"justin dentmon","jusuf nurkic","justin dentmon","jusuf nurkic","0.0","0.0","|guard|","|center|","|guard|","|center|","0.5","0.5","2012-2013","2015","2012-2013","2015","0.6","0.6"
"WekaMatchingRule","player_stat_id_1405","player_injury_id_1539","0.007487689767054838",,"john gianelli","joel embiid","john gianelli","joel embiid","0.0","0.0","|center||forward|","|center|","|center||forward|","|center|","1.0","1.0","1973-1980","2017","1973-1980","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_1300","player_injury_id_2512","0.007487689767054838",,"rick fox","ricky rubio","rick fox","ricky rubio","0.0","0.0","|forward||guard|","|guard|","|forward||guard|","|guard|","1.0","1.0","1992-2004","2015","1992-2004","2015","0.0","0.0"
"WekaMatchingRule","player_stat_id_41","player_injury_id_397","0.9772695774992265","1","lamarcus aldridge","lamarcus aldridge","lamarcus aldridge","lamarcus aldridge","1.0","1.0","|forward||center|","|forward|","|forward||center|","|forward|","1.0","1.0","2007-2018","2012","2007-2018","2012","1.0","1.0"
"WekaMatchingRule","player_stat_id_3126","player_injury_id_5589","0.9650281215681186","1","patrick patterson","patrick patterson","patrick patterson","patrick patterson","1.0","1.0","|forward|","|power forward|","|forward|","|power forward|","0.5","0.5","2011-2018","2010","2011-2018","2010","0.8","0.8"
"WekaMatchingRule","player_stat_id_3720","player_injury_id_1744",,"0","donald sloan","ben simmons","donald sloan","ben simmons","0.0","0.0","|guard|","|point guard|","|guard|","|point guard|","0.5","0.5","2012-2016","2016","2012-2016","2016","1.0","1.0"
"WekaMatchingRule","player_stat_id_1249","player_injury_id_1374","0.017984647970762668",,"derek fisher","derrick rose","derek fisher","derrick rose","0.0","0.0","|guard|","|point guard|","|guard|","|point guard|","0.5","0.5","1997-2014","2017","1997-2014","2017","0.4","0.4"
"WekaMatchingRule","player_stat_id_922","player_injury_id_4477","0.007487689767054838",,"johnny davis","jonathan isaac","johnny davis","jonathan isaac","0.0","0.0","|guard|","|power forward|","|guard|","|power forward|","0.5","0.5","1977-1986","2017","1977-1986","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_3346","player_injury_id_314",,"0","khalid reeves","marcus smart","khalid reeves","marcus smart","0.0","0.0","|guard|","|point guard|","|guard|","|point guard|","0.5","0.5","1995-2000","2016","1995-2000","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_2622","player_injury_id_2901","0.9772695774992265","1","t.j. mcconnell","t.j. mcconnell","t.j. mcconnell","t.j. mcconnell","1.0","1.0","|guard|","|point guard|","|guard|","|point guard|","0.5","0.5","2016-2018","2017","2016-2018","2017","1.0","1.0"
"WekaMatchingRule","player_stat_id_2343","player_injury_id_4429","0.017984647970762668",,"gani lawal","gary harris","gani lawal","gary harris","0.0","0.0","|forward|","|shooting guard|","|forward|","|shooting guard|","0.5","0.5","2011-2011","2014","2011-2011","2014","0.4","0.4"
"WekaMatchingRule","player_stat_id_411","player_injury_id_8519","0.007487689767054838",,"dennis boyd","derrick favors","dennis boyd","derrick favors","0.0","0.0","|guard|","|center|","|guard|","|center|","0.5","0.5","1979-1979","2014","1979-1979","2014","0.0","0.0"
"WekaMatchingRule","player_stat_id_2754","player_injury_id_3631","0.06478196588221513",,"darius miller","danilo gallinari","darius miller","danilo gallinari","0.0","0.0","|forward|","|power forward|","|forward|","|power forward|","0.5","0.5","2013-2018","2017","2013-2018","2017","1.0","1.0"
"WekaMatchingRule","player_stat_id_4456","player_injury_id_5635","0.9772695774992265","1","justise winslow","justise winslow","justise winslow","justise winslow","1.0","1.0","|forward|","|power forward|","|forward|","|power forward|","0.5","0.5","2016-2018","2018","2016-2018","2018","1.0","1.0"
"WekaMatchingRule","player_stat_id_2137","player_injury_id_153","0.9772695774992265","1","enes kanter","enes kanter","enes kanter","enes kanter","1.0","1.0","|center|","|center|","|center|","|center|","1.0","1.0","2012-2018","2013","2012-2018","2013","1.0","1.0"
"WekaMatchingRule","player_stat_id_4456","player_injury_id_5636","0.9772695774992265","1","justise winslow","justise winslow","justise winslow","justise winslow","1.0","1.0","|forward|","|power forward|","|forward|","|power forward|","0.5","0.5","2016-2018","2018","2016-2018","2018","1.0","1.0"
"WekaMatchingRule","player_stat_id_3963","player_injury_id_25","0.042566130753495864",,"jason terry","jaylen brown","jason terry","jaylen brown","0.0","0.0","|guard|","|shooting guard|","|guard|","|shooting guard|","0.5","0.5","2000-2018","2019","2000-2018","2019","0.8","0.8"
"WekaMatchingRule","player_stat_id_282","player_injury_id_3697","0.02774282503645968",,"deandre' bembry","de'andre hunter","deandre' bembry","de'andre hunter","0.0","0.0","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","2017-2018","2020","2017-2018","2020","0.6","0.6"
"WekaMatchingRule","player_stat_id_4160","player_injury_id_351","0.007487689767054838",,"jake voskuhl","jayson tatum","jake voskuhl","jayson tatum","0.0","0.0","|center|","|small forward|","|center|","|small forward|","0.5","0.5","2001-2009","2020","2001-2009","2020","0.0","0.0"
"WekaMatchingRule","player_stat_id_3534","player_injury_id_6627","0.01161776884875485",,"cheikh samb","chris paul","cheikh samb","chris paul","0.0","0.0","|center|","|point guard|","|center|","|point guard|","0.5","0.5","2008-2009","2013","2008-2009","2013","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","player_stat_id_1384","player_injury_id_8358","0.06478196588221513",,"pau gasol","patrick beverley","pau gasol","patrick beverley","0.0","0.0","|forward||center|","|point guard|","|forward||center|","|point guard|","0.5","0.5","2002-2018","2014","2002-2018","2014","1.0","1.0"
"WekaMatchingRule","player_stat_id_41","player_injury_id_386","0.9772695774992265","1","lamarcus aldridge","lamarcus aldridge","lamarcus aldridge","lamarcus aldridge","1.0","1.0","|forward||center|","|forward|","|forward||center|","|forward|","1.0","1.0","2007-2018","2011","2007-2018","2011","1.0","1.0"
"WekaMatchingRule","player_stat_id_4264","player_injury_id_6077","0.007487689767054838",,"marvin webster","marc gasol","marvin webster","marc gasol","0.0","0.0","|center|","|center|","|center|","|center|","1.0","1.0","1976-1987","2018","1976-1987","2018","0.0","0.0"
"WekaMatchingRule","player_stat_id_3985","player_injury_id_7903","0.007487689767054838",,"john thomas","jonas valanciunas","john thomas","jonas valanciunas","0.0","0.0","|forward|","|center|","|forward|","|center|","0.5","0.5","1998-2006","2019","1998-2006","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_909","player_injury_id_4582","0.007487689767054838",,"brad davis","bradley beal","brad davis","bradley beal","0.0","0.0","|guard|","|shooting guard|","|guard|","|shooting guard|","0.5","0.5","1978-1992","2016","1978-1992","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_3648","player_injury_id_3369","0.007487689767054838",,"brian shaw","brook lopez","brian shaw","brook lopez","0.0","0.0","|guard|","|center|","|guard|","|center|","0.5","0.5","1989-2003","2016","1989-2003","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_2071","player_injury_id_6853","0.9772695774992265","1","damian jones","damian jones","damian jones","damian jones","1.0","1.0","|forward||center|","|center|","|forward||center|","|center|","1.0","1.0","2017-2018","2017","2017-2018","2017","1.0","1.0"
"WekaMatchingRule","player_stat_id_3468","player_injury_id_6320","0.9772695774992265","1","rajon rondo","rajon rondo","rajon rondo","rajon rondo","1.0","1.0","|guard|","|point guard|","|guard|","|point guard|","0.5","0.5","2007-2018","2017","2007-2018","2017","1.0","1.0"
"WekaMatchingRule","player_stat_id_3963","player_injury_id_8929",,"0","jason terry","cody zeller","jason terry","cody zeller","0.0","0.0","|guard|","|center|","|guard|","|center|","0.5","0.5","2000-2018","2019","2000-2018","2019","0.8","0.8"
"WekaMatchingRule","player_stat_id_2971","player_injury_id_8401","0.007487689767054838",,"paul noel","patrick beverley","paul noel","patrick beverley","0.0","0.0","|forward|","|point guard|","|forward|","|point guard|","0.5","0.5","1948-1952","2019","1948-1952","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_3142","player_injury_id_2886","0.02774282503645968",,"cameron payne","caris levert","cameron payne","caris levert","0.0","0.0","|guard|","|shooting guard|","|guard|","|shooting guard|","0.5","0.5","2016-2017","2019","2016-2017","2019","0.6","0.6"
"WekaMatchingRule","player_stat_id_4069","player_injury_id_275","0.007487689767054838",,"john tschogl","josh richardson","john tschogl","josh richardson","0.0","0.0","|forward|","|shooting guard|","|forward|","|shooting guard|","0.5","0.5","1973-1975","2020","1973-1975","2020","0.0","0.0"
"WekaMatchingRule","player_stat_id_1797","player_injury_id_3239",,"0","justin holiday","jrue holiday","justin holiday","jrue holiday","0.3333333333333333","0.3333333333333333","|guard|","|point guard|","|guard|","|point guard|","0.5","0.5","2013-2018","2016","2013-2018","2016","1.0","1.0"
"WekaMatchingRule","player_stat_id_82","player_injury_id_7661",,"0","derek anderson","kyle anderson","derek anderson","kyle anderson","0.3333333333333333","0.3333333333333333","|guard|","|small forward|","|guard|","|small forward|","0.5","0.5","1998-2008","2014","1998-2008","2014","0.0","0.0"
"WekaMatchingRule","player_stat_id_2845","player_injury_id_6110","0.007487689767054838",,"dwayne morton","dwight howard","dwayne morton","dwight howard","0.0","0.0","|forward|","|center|","|forward|","|center|","0.5","0.5","1995-1995","2014","1995-1995","2014","0.0","0.0"
"WekaMatchingRule","player_stat_id_2198","player_injury_id_6680","0.007487689767054838",,"chad kinch","chris paul","chad kinch","chris paul","0.0","0.0","|guard|","|point guard|","|guard|","|point guard|","0.5","0.5","1981-1981","2018","1981-1981","2018","0.0","0.0"
"WekaMatchingRule","player_stat_id_2775","player_injury_id_4604","0.007487689767054838",,"dave minor","davis bertans","dave minor","davis bertans","0.0","0.0","|guard||forward|","|small forward|","|guard||forward|","|small forward|","0.5","0.5","1952-1953","2019","1952-1953","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_2515","player_injury_id_6050","0.007487689767054838",,"matt maloney","marc gasol","matt maloney","marc gasol","0.0","0.0","|guard|","|center|","|guard|","|center|","0.5","0.5","1997-2003","2010","1997-2003","2010","0.0","0.0"
"WekaMatchingRule","player_stat_id_869","player_injury_id_7635","0.06478196588221513",,"stephen curry","steven adams","stephen curry","steven adams","0.0","0.0","|guard|","|center|","|guard|","|center|","0.5","0.5","2010-2018","2015","2010-2018","2015","1.0","1.0"
"WekaMatchingRule","player_stat_id_2375","player_injury_id_6888","0.9772695774992265","1","alex len","alex len","alex len","alex len","1.0","1.0","|center|","|center|","|center|","|center|","1.0","1.0","2014-2018","2014","2014-2018","2014","1.0","1.0"
"WekaMatchingRule","player_stat_id_4","player_injury_id_4439",,"0","mahmoud abdul-rauf","gary harris","mahmoud abdul-rauf","gary harris","0.0","0.0","|guard|","|shooting guard|","|guard|","|shooting guard|","0.5","0.5","1991-2001","2016","1991-2001","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_2513","player_injury_id_2813",,"0","karl malone","jeremy lamb","karl malone","jeremy lamb","0.0","0.0","|forward|","|shooting guard|","|forward|","|shooting guard|","0.5","0.5","1986-2004","2013","1986-2004","2013","0.0","0.0"
"WekaMatchingRule","player_stat_id_2375","player_injury_id_6893","0.9772695774992265","1","alex len","alex len","alex len","alex len","1.0","1.0","|center|","|center|","|center|","|center|","1.0","1.0","2014-2018","2015","2014-2018","2015","1.0","1.0"
"WekaMatchingRule","player_stat_id_173","player_injury_id_5747","0.06478196588221513",,"cameron bairstow","carmelo anthony","cameron bairstow","carmelo anthony","0.0","0.0","|forward||center|","|power forward|","|forward||center|","|power forward|","0.5","0.5","2015-2016","2015","2015-2016","2015","1.0","1.0"
"WekaMatchingRule","player_stat_id_306","player_injury_id_4606","0.9465545776980623","1","davis bertans","davis bertans","davis bertans","davis bertans","1.0","1.0","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","2017-2018","2020","2017-2018","2020","0.6","0.6"
"WekaMatchingRule","player_stat_id_3850","player_injury_id_7826",,"0","wayne stevens","brandon ingram","wayne stevens","brandon ingram","0.0","0.0","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","1960-1960","2019","1960-1960","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_3353","player_injury_id_9172",,"0","robert reid","donovan mitchell","robert reid","donovan mitchell","0.0","0.0","|forward||guard|","|shooting guard|","|forward||guard|","|shooting guard|","0.5","0.5","1978-1991","2018","1978-1991","2018","0.0","0.0"
"WekaMatchingRule","player_stat_id_2562","player_injury_id_480","0.007487689767054838",,"larue martin","lamarcus aldridge","larue martin","lamarcus aldridge","0.0","0.0","|center|","|forward|","|center|","|forward|","0.5","0.5","1973-1976","2019","1973-1976","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_3725","player_injury_id_315","0.9772695774992265","1","marcus smart","marcus smart","marcus smart","marcus smart","1.0","1.0","|guard|","|point guard|","|guard|","|point guard|","0.5","0.5","2015-2018","2016","2015-2018","2016","1.0","1.0"
"WekaMatchingRule","player_stat_id_2922","player_injury_id_7540",,"0","juan carlos navarro","david nwaba","juan carlos navarro","david nwaba","0.0","0.0","|guard|","|small forward|","|guard|","|small forward|","0.5","0.5","2008-2008","2018","2008-2008","2018","0.0","0.0"
"WekaMatchingRule","player_stat_id_2322","player_injury_id_5877","0.007487689767054838",,"keith langford","kent bazemore","keith langford","kent bazemore","0.0","0.0","|guard|","|small forward|","|guard|","|small forward|","0.5","0.5","2008-2008","2014","2008-2008","2014","0.0","0.0"
"WekaMatchingRule","player_stat_id_845","player_injury_id_7879","0.007487689767054838",,"john crotty","jonas valanciunas","john crotty","jonas valanciunas","0.0","0.0","|guard|","|center|","|guard|","|center|","0.5","0.5","1993-2003","2015","1993-2003","2015","0.0","0.0"
"WekaMatchingRule","player_stat_id_1053","player_injury_id_3336","0.007487689767054838",,"bryce drew","brook lopez","bryce drew","brook lopez","0.0","0.0","|guard|","|center|","|guard|","|center|","0.5","0.5","1999-2004","2011","1999-2004","2011","0.0","0.0"
"WekaMatchingRule","player_stat_id_1354","player_injury_id_692","0.007487689767054838",,"jorge garbajosa","joe harris","jorge garbajosa","joe harris","0.0","0.0","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","2007-2008","2017","2007-2008","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_3441","player_injury_id_5801",,"0","thomas robinson","trevor ariza","thomas robinson","trevor ariza","0.0","0.0","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","2013-2017","2012","2013-2017","2012","0.8","0.8"
"WekaMatchingRule","player_stat_id_2878","player_injury_id_693","0.007487689767054838",,"john murphy","joe harris","john murphy","joe harris","0.0","0.0","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","1947-1947","2017","1947-1947","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_151","player_injury_id_2358","0.007487689767054838",,"ken austin","kevin love","ken austin","kevin love","0.0","0.0","|forward|","|power forward|","|forward|","|power forward|","0.5","0.5","1984-1984","2013","1984-1984","2013","0.0","0.0"
"WekaMatchingRule","player_stat_id_1560","player_injury_id_1729",,"0","coulby gunther","georges niang","coulby gunther","georges niang","0.0","0.0","|forward|","|forward|","|forward|","|forward|","1.0","1.0","1947-1949","2017","1947-1949","2017","0.0","0.0"
